ID,time,pop,popPred,indivPredMean,indivPredMode
6,3.36058e-14,4.52373e-13,4.52373e-13,2.99971e-13,2.88952e-13
6,4.59899e-14,6.18113e-13,6.18113e-13,4.06469e-13,3.95971e-13
6,6.29377e-14,8.46249e-13,8.46249e-13,5.57342e-13,5.42231e-13
6,8.6131e-14,1.16018e-12,1.16018e-12,7.65014e-13,7.40216e-13
6,1.17871e-13,1.58525e-12,1.58525e-12,1.04546e-12,1.01312e-12
6,1.61308e-13,2.17022e-12,2.17022e-12,1.42886e-12,1.3859e-12
6,2.20752e-13,2.97162e-12,2.97162e-12,1.95602e-12,1.89781e-12
6,3.02102e-13,4.0655e-12,4.0655e-12,2.67844e-12,2.597e-12
6,4.1343e-13,5.56496e-12,5.56496e-12,3.66355e-12,3.55304e-12
6,5.65783e-13,7.61624e-12,7.61624e-12,5.01253e-12,4.86224e-12
6,7.7428e-13,1.04221e-11,1.04221e-11,6.86206e-12,6.65481e-12
6,1.05961e-12,1.42614e-11,1.42614e-11,9.3914e-12,9.10733e-12
6,1.45009e-12,1.95164e-11,1.95164e-11,1.28508e-11,1.24642e-11
6,1.98446e-12,2.67095e-11,2.67095e-11,1.75865e-11,1.70589e-11
6,2.71576e-12,3.65525e-11,3.65525e-11,2.40669e-11,2.33445e-11
6,3.71655e-12,5.00203e-11,5.00203e-11,3.29364e-11,3.1947e-11
6,5.08614e-12,6.84545e-11,6.84545e-11,4.50737e-11,4.37173e-11
6,6.96044e-12,9.36801e-11,9.36801e-11,6.16839e-11,5.98291e-11
6,9.52545e-12,1.28201e-10,1.28201e-10,8.44161e-11,8.18768e-11
6,1.30357e-11,1.75445e-10,1.75445e-10,1.15524e-10,1.12049e-10
6,1.78395e-11,2.40101e-10,2.40101e-10,1.58094e-10,1.53341e-10
6,2.44135e-11,3.28579e-10,3.28579e-10,2.16352e-10,2.09847e-10
6,3.34102e-11,4.49664e-10,4.49664e-10,2.9608e-10,2.87179e-10
6,4.57222e-11,6.15371e-10,6.15371e-10,4.05193e-10,3.93008e-10
6,6.25714e-11,8.4214e-10,8.4214e-10,5.54509e-10,5.37836e-10
6,8.56296e-11,1.15248e-9,1.15248e-9,7.58852e-10,7.36033e-10
6,1.17185e-10,1.57718e-9,1.57718e-9,1.0385e-9,1.00727e-9
6,1.60369e-10,2.15839e-9,2.15839e-9,1.4212e-9,1.37846e-9
6,2.19467e-10,2.95378e-9,2.95378e-9,1.94492e-9,1.88644e-9
6,3.00343e-10,4.04229e-9,4.04229e-9,2.66165e-9,2.58162e-9
6,4.11023e-10,5.53191e-9,5.53191e-9,3.6425e-9,3.53297e-9
6,5.62489e-10,7.57049e-9,7.57049e-9,4.9848e-9,4.83491e-9
6,7.69773e-10,1.03603e-8,1.03603e-8,6.82176e-9,6.61663e-9
6,1.05344e-09,1.41782e-8,1.41782e-8,9.33565e-9,9.05493e-9
6,1.44165e-09,1.9403e-8,1.9403e-8,1.27759e-8,1.23918e-8
6,1.97291e-09,2.65532e-8,2.65532e-8,1.7484e-8,1.69583e-8
6,2.69995e-09,3.63384e-8,3.63384e-8,2.39271e-8,2.32076e-8
6,3.69492e-09,4.97295e-8,4.97295e-8,3.27445e-8,3.17599e-8
6,5.05654e-09,6.80554e-8,6.80554e-8,4.48112e-8,4.34637e-8
6,6.91993e-09,9.31346e-8,9.31346e-8,6.13246e-8,5.94806e-8
6,9.47e-09,1.27456e-7,1.27456e-7,8.39234e-8,8.13999e-8
6,1.29598e-08,1.74425e-7,1.74425e-7,1.1485e-7,1.11397e-7
6,1.77356e-08,2.38702e-7,2.38702e-7,1.57174e-7,1.52448e-7
6,2.42714e-08,3.26666e-7,3.26666e-7,2.15094e-7,2.08626e-7
6,3.32157e-08,4.47047e-7,4.47047e-7,2.94359e-7,2.85507e-7
6,4.54561e-08,6.11788e-7,6.11788e-7,4.02833e-7,3.9072e-7
6,6.22071e-08,8.37239e-7,8.37239e-7,5.51282e-7,5.34705e-7
6,8.51311e-08,1.14577e-6,1.14577e-6,7.54435e-7,7.31749e-7
6,1.16503e-07,1.568e-6,1.568e-6,1.03245e-6,1.00141e-6
6,1.59436e-07,2.14583e-6,2.14583e-6,1.41292e-6,1.37044e-6
6,2.18189e-07,2.93659e-6,2.93659e-6,1.9336e-6,1.87546e-6
6,2.98595e-07,4.01875e-6,4.01875e-6,2.64616e-6,2.56659e-6
6,4.0863e-07,5.49971e-6,5.49971e-6,3.62129e-6,3.5124e-6
6,5.59215e-07,7.52641e-6,7.52641e-6,4.95578e-6,4.80676e-6
6,7.65292e-07,1.03e-5,1.03e-5,6.78204e-6,6.57811e-6
6,1.04731e-06,1.40956e-5,1.40956e-5,9.2813e-6,9.00221e-6
6,1.43326e-06,1.929e-5,1.929e-5,1.27016e-5,1.23196e-5
6,1.96143e-06,2.63986e-5,2.63986e-5,1.73822e-5,1.68595e-5
6,2.68424e-06,3.61268e-5,3.61268e-5,2.37878e-5,2.30725e-5
6,3.67341e-06,4.94399e-5,4.94399e-5,3.25538e-5,3.15749e-5
6,5.0271e-06,6.76589e-5,6.76589e-5,4.45502e-5,4.32106e-5
6,6.87964e-06,9.25919e-5,9.25919e-5,6.09674e-5,5.91341e-5
6,9.41487e-06,0.000126713,0.000126713,8.34344e-5,8.09256e-5
6,1.28844e-05,0.000173407,0.000173407,0.000114181,0.000110747
6,1.76324e-05,0.000237309,0.000237309,0.000156257,0.000151559
6,2.41301e-05,0.000324758,0.000324758,0.000213839,0.000207409
6,3.30223e-05,0.000444432,0.000444432,0.000292639,0.00028384
6,4.51914e-05,0.000608205,0.000608205,0.000400477,0.000388435
6,6.1845e-05,0.000832324,0.000832324,0.000548052,0.000531573
6,8.46356e-05,0.00113902,0.00113902,0.000750005,0.000727454
6,0.000115825,0.00155873,0.00155873,0.00102637,0.00099551
6,0.000158507,0.00213306,0.00213306,0.00140456,0.00136233
6,0.000216919,0.00291898,0.00291898,0.00192209,0.0018643
6,0.000296856,0.0039944,0.0039944,0.00263028,0.0025512
6,0.000406251,0.0054659,0.0054659,0.00359933,0.00349113
6,0.00055596,0.00747923,0.00747923,0.00492528,0.00477723
6,0.000760837,0.0102337,0.0102337,0.00673947,0.0065369
6,0.00104121,0.0140018,0.0140018,0.00922147,0.00894436
6,0.00142491,0.0191556,0.0191556,0.0126168,0.0122377
6,0.00195001,0.0262035,0.0262035,0.0172607,0.0167423
6,0.00266861,0.035839,0.035839,0.0236112,0.0229024
6,0.00365202,0.049007,0.049007,0.032293,0.0313241
6,0.00499784,0.0669936,0.0669936,0.0441575,0.0428337
6,0.00683959,0.0915449,0.0915449,0.0603629,0.0585553
6,0.00936006,0.125025,0.125025,0.0824817,0.0800155
6,0.0128094,0.170622,0.170622,0.112643,0.109282
6,0.0175297,0.232609,0.232609,0.153714,0.149141
6,0.0239896,0.316673,0.316673,0.209543,0.203333
6,0.0328301,0.430296,0.430296,0.28524,0.276832
6,0.0449284,0.583168,0.583168,0.387527,0.376188
6,0.061485,0.787555,0.787555,0.525096,0.509886
6,0.0841429,1.05847,1.05847,0.708928,0.688678
6,0.115151,1.41334,1.41334,0.952419,0.925731
6,0.157585,1.87067,1.87067,1.27103,1.23635
6,0.1908,2.20703,2.20703,1.50909,1.46877
6,0.215657,2.44694,2.44694,1.68098,1.63678
6,0.27,2.93828,2.93828,2.03888,1.98711
6,0.295128,3.15087,3.15087,2.19637,2.14151
6,0.3816,3.81763,3.81763,2.70202,2.63829
6,0.403887,3.97428,3.97428,2.82366,2.75806
6,0.552723,4.88039,4.88039,3.55319,3.4787
6,0.5724,4.98365,4.98365,3.63959,3.56435
6,0.58,5.02259,5.02259,3.67237,3.59686
6,0.756408,5.79337,5.79337,4.34804,4.26947
6,0.7632,5.81841,5.81841,4.37101,4.29243
6,0.954,6.40651,6.40651,4.93611,4.85961
6,1.03515,6.59796,6.59796,5.13417,5.05969
6,1.1448,6.81106,6.81106,5.3671,5.29611
6,1.15,6.81999,6.81999,5.37723,5.30642
6,1.3356,7.07918,7.07918,5.69005,5.62655
6,1.41662,7.16071,7.16071,5.7998,5.73984
6,1.5264,7.24603,7.24603,5.92604,5.87102
6,1.7172,7.33784,7.33784,6.09212,6.04585
6,1.908,7.37418,7.37418,6.20211,6.16438
6,1.93866,7.37589,7.37589,6.21533,6.17894
6,2.03,7.37525,7.37525,6.24827,6.21576
6,2.0988,7.36966,7.36966,6.26715,6.23747
6,2.2896,7.33515,7.33515,6.29626,6.27395
6,2.4804,7.2788,7.2788,6.29674,6.28102
6,2.65308,7.21404,7.21404,6.27743,6.26699
6,2.6712,7.20663,7.20663,6.27448,6.26456
6,2.862,7.12318,7.12318,6.23425,6.22932
6,3.0528,7.03178,7.03178,6.17988,6.17919
6,3.2436,6.93495,6.93495,6.11449,6.11734
6,3.4344,6.83453,6.83453,6.04058,6.04632
6,3.57,6.76176,6.76176,5.984,5.99144
6,3.6252,6.73191,6.73191,5.96017,5.96822
6,3.63076,6.7289,6.7289,5.95775,5.96586
6,3.816,6.62811,6.62811,5.87489,5.88474
6,4.0068,6.52387,6.52387,5.78605,5.79724
6,4.1976,6.41976,6.41976,5.69469,5.70684
6,4.3884,6.31619,6.31619,5.60168,5.61444
6,4.5792,6.21344,6.21344,5.50767,5.52076
6,4.77,6.11174,6.11174,5.41322,5.42639
6,4.9608,6.01123,6.01123,5.31876,5.33181
6,4.96874,6.00707,6.00707,5.31483,5.32787
6,5,5.99074,5.99074,5.29938,5.31238
6,5.1516,5.91202,5.91202,5.22462,5.23738
6,5.3424,5.81419,5.81419,5.13108,5.1434
6,5.5332,5.71779,5.71779,5.03836,5.05013
6,5.724,5.62284,5.62284,4.94661,4.95774
6,5.9148,5.52935,5.52935,4.85597,4.86639
6,6.1056,5.43734,5.43734,4.76653,4.77618
6,6.2964,5.3468,5.3468,4.67838,4.68721
6,6.4872,5.25773,5.25773,4.59155,4.59955
6,6.678,5.1701,5.1701,4.50609,4.51324
6,6.79978,5.11492,5.11492,4.45228,4.45887
6,6.8688,5.08391,5.08391,4.42203,4.4283
6,7,5.02546,5.02546,4.36505,4.37072
6,7.0596,4.99913,4.99913,4.33938,4.34478
6,7.2504,4.91576,4.91576,4.25815,4.26268
6,7.4412,4.83377,4.83377,4.17833,4.18199
6,7.632,4.75313,4.75313,4.09993,4.10274
6,7.8228,4.67384,4.67384,4.02293,4.0249
6,8.0136,4.59586,4.59586,3.94732,3.94846
6,8.2044,4.51918,4.51918,3.87308,3.87342
6,8.3952,4.44378,4.44378,3.80021,3.79977
6,8.586,4.36963,4.36963,3.72868,3.72747
6,8.7768,4.29673,4.29673,3.65847,3.65652
6,8.9676,4.22503,4.22503,3.58957,3.5869
6,9.1584,4.15453,4.15453,3.52194,3.51858
6,9.22,4.13202,4.13202,3.50038,3.4968
6,9.30558,4.10096,4.10096,3.47065,3.46676
6,9.3492,4.08521,4.08521,3.45558,3.45155
6,9.54,4.01704,4.01704,3.39046,3.38578
6,9.7308,3.95001,3.95001,3.32656,3.32125
6,9.9216,3.8841,3.8841,3.26386,3.25794
6,10.1124,3.81929,3.81929,3.20233,3.19583
6,10.3032,3.75556,3.75556,3.14196,3.1349
6,10.494,3.69289,3.69289,3.08272,3.07513
6,10.6848,3.63127,3.63127,3.02459,3.01649
6,10.8756,3.57068,3.57068,2.96756,2.95897
6,11.0664,3.5111,3.5111,2.91161,2.90254
6,11.2572,3.45251,3.45251,2.85671,2.84719
6,11.448,3.3949,3.3949,2.80284,2.79289
6,11.6388,3.33825,3.33825,2.74998,2.73962
6,11.8296,3.28255,3.28255,2.69812,2.68737
6,12.0204,3.22777,3.22777,2.64724,2.63612
6,12.1,3.20519,3.20519,2.6263,2.61502
6,12.2112,3.17391,3.17391,2.59732,2.58584
6,12.402,3.12095,3.12095,2.54834,2.53652
6,12.5928,3.06887,3.06887,2.50028,2.48814
6,12.7348,3.03068,3.03068,2.46511,2.45273
6,12.7836,3.01767,3.01767,2.45313,2.44068
6,12.9744,2.96731,2.96731,2.40687,2.39412
6,13.1652,2.9178,2.9178,2.36148,2.34846
6,13.356,2.86911,2.86911,2.31695,2.30366
6,13.5468,2.82123,2.82123,2.27325,2.25972
6,13.7376,2.77416,2.77416,2.23038,2.21662
6,13.9284,2.72787,2.72787,2.18832,2.17434
6,14.1192,2.68235,2.68235,2.14705,2.13287
6,14.31,2.63759,2.63759,2.10656,2.09218
6,14.5008,2.59358,2.59358,2.06683,2.05228
6,14.6916,2.5503,2.5503,2.02785,2.01313
6,14.8824,2.50774,2.50774,1.98961,1.97473
6,15.0732,2.4659,2.4659,1.95209,1.93706
6,15.264,2.42475,2.42475,1.91527,1.90012
6,15.4548,2.38429,2.38429,1.87915,1.86387
6,15.6456,2.3445,2.3445,1.84372,1.82832
6,15.8364,2.30538,2.30538,1.80894,1.79345
6,16.0272,2.26691,2.26691,1.77483,1.75924
6,16.218,2.22909,2.22909,1.74136,1.72568
6,16.4088,2.19189,2.19189,1.70852,1.69276
6,16.5996,2.15532,2.15532,1.6763,1.66047
6,16.7904,2.11935,2.11935,1.64468,1.6288
6,16.9812,2.08399,2.08399,1.61367,1.59773
6,17.172,2.04921,2.04921,1.58324,1.56726
6,17.3628,2.01502,2.01502,1.55338,1.53736
6,17.4277,2.00352,2.00352,1.54335,1.52733
6,17.5536,1.9814,1.9814,1.52408,1.50804
6,17.7444,1.94833,1.94833,1.49534,1.47927
6,17.9352,1.91582,1.91582,1.46714,1.45106
6,18.126,1.88385,1.88385,1.43947,1.42338
6,18.3168,1.85242,1.85242,1.41232,1.39623
6,18.5076,1.82151,1.82151,1.38569,1.3696
6,18.6984,1.79111,1.79111,1.35956,1.34347
6,18.8892,1.76123,1.76123,1.33392,1.31785
6,19.08,1.73184,1.73184,1.30876,1.29271
6,19.2708,1.70294,1.70294,1.28408,1.26805
6,19.4616,1.67452,1.67452,1.25986,1.24386
6,19.6524,1.64658,1.64658,1.2361,1.22014
6,19.8432,1.61911,1.61911,1.21279,1.19686
6,20.034,1.59209,1.59209,1.18992,1.17403
6,20.2248,1.56552,1.56552,1.16748,1.15164
6,20.4156,1.5394,1.5394,1.14546,1.12967
6,20.6064,1.51371,1.51371,1.12386,1.10812
6,20.7972,1.48845,1.48845,1.10266,1.08699
6,20.988,1.46362,1.46362,1.08187,1.06625
6,21.1788,1.43919,1.43919,1.06147,1.04592
6,21.3696,1.41518,1.41518,1.04145,1.02596
6,21.5604,1.39156,1.39156,1.02181,1.00639
6,21.7512,1.36834,1.36834,1.00254,0.987198
6,21.942,1.34551,1.34551,0.98363,0.968368
6,22.1328,1.32306,1.32306,0.96508,0.949897
6,22.3236,1.30098,1.30098,0.946879,0.931778
6,22.5144,1.27927,1.27927,0.929022,0.914005
6,22.7052,1.25793,1.25793,0.911502,0.896571
6,22.896,1.23694,1.23694,0.894312,0.879469
6,23.0868,1.2163,1.2163,0.877446,0.862693
6,23.2776,1.196,1.196,0.860898,0.846238
6,23.4684,1.17604,1.17604,0.844663,0.830096
6,23.6592,1.15642,1.15642,0.828733,0.814263
6,23.85,1.13712,1.13712,0.813104,0.798731
7,2.22045e-16,4.82596e-15,4.82596e-15,2.22621e-15,2.20617e-15
7,3.03908e-16,4.82596e-15,4.82596e-15,2.22621e-15,2.20617e-15
7,4.15953e-16,7.23894e-15,7.23894e-15,2.22621e-15,2.20617e-15
7,5.69306e-16,9.65192e-15,9.65192e-15,2.22621e-15,2.20617e-15
7,7.79198e-16,1.20649e-14,1.20649e-14,4.45241e-15,4.41234e-15
7,1.06647e-15,1.68909e-14,1.68909e-14,6.67862e-15,6.61851e-15
7,1.45966e-15,2.41298e-14,2.41298e-14,8.90483e-15,8.82468e-15
7,1.99781e-15,3.37817e-14,3.37817e-14,1.33572e-14,1.3237e-14
7,2.73436e-15,4.58466e-14,4.58466e-14,1.78097e-14,1.54432e-14
7,3.74246e-15,6.27375e-14,6.27375e-14,2.44883e-14,2.42679e-14
7,5.12223e-15,8.68672e-14,8.68672e-14,3.33931e-14,3.30925e-14
7,7.01069e-15,1.15823e-13,1.15823e-13,4.45241e-14,4.41234e-14
7,9.59539e-15,1.59257e-13,1.59257e-13,6.23338e-14,6.39789e-14
7,1.3133e-14,2.19581e-13,2.19581e-13,8.45959e-14,8.60406e-14
7,1.79749e-14,3.01622e-13,3.01622e-13,1.15763e-13,1.19133e-13
7,2.46019e-14,4.07793e-13,4.07793e-13,1.58061e-13,1.6105e-13
7,3.36721e-14,5.62224e-13,5.62224e-13,2.20394e-13,2.20617e-13
7,4.60863e-14,7.64914e-13,7.64914e-13,2.96085e-13,3.00039e-13
7,6.30774e-14,1.04965e-12,1.04965e-12,4.09622e-13,4.12554e-13
7,8.63328e-14,1.43572e-12,1.43572e-12,5.56552e-13,5.62573e-13
7,1.18162e-13,1.96658e-12,1.96658e-12,7.63589e-13,7.69953e-13
7,1.61726e-13,2.6953e-12,2.6953e-12,1.04632e-12,1.05455e-12
7,2.21351e-13,3.68703e-12,3.68703e-12,1.43368e-12,1.44725e-12
7,3.02959e-13,5.04554e-12,5.04554e-12,1.96351e-12,1.97673e-12
7,4.14653e-13,6.90595e-12,6.90595e-12,2.68481e-12,2.70697e-12
7,5.67528e-13,9.45405e-12,9.45405e-12,3.67547e-12,3.70416e-12
7,7.76764e-13,1.29384e-11,1.29384e-11,5.03123e-12,5.07198e-12
7,1.06314e-12,1.77064e-11,1.77064e-11,6.88343e-12,6.94061e-12
7,1.4551e-12,2.4236e-11,2.4236e-11,9.42353e-12,9.49756e-12
7,1.99157e-12,3.31712e-11,3.31712e-11,1.28964e-11,1.3001e-11
7,2.72581e-12,4.53978e-11,4.53978e-11,1.76516e-11,1.7795e-11
7,3.73077e-12,6.2139e-11,6.2139e-11,2.41588e-11,2.43517e-11
7,5.10623e-12,8.50455e-11,8.50455e-11,3.30658e-11,3.3333e-11
7,6.98879e-12,1.16402e-10,1.16402e-10,4.52566e-11,4.56214e-11
7,9.56542e-12,1.59317e-10,1.59317e-10,6.1942e-11,6.24412e-11
7,1.3092e-11,2.18054e-10,2.18054e-10,8.47784e-11,8.54626e-11
7,1.79187e-11,2.98442e-10,2.98442e-10,1.16034e-10,1.16973e-10
7,2.4525e-11,4.08474e-10,4.08474e-10,1.58811e-10,1.60097e-10
7,3.35669e-11,5.59068e-10,5.59068e-10,2.17362e-10,2.19123e-10
7,4.59424e-11,7.65187e-10,7.65187e-10,2.97501e-10,2.99911e-10
7,6.28804e-11,1.0473e-9,1.0473e-9,4.07182e-10,4.1048e-10
7,8.60631e-11,1.43342e-9,1.43342e-9,5.573e-10,5.61817e-10
7,1.17793e-10,1.96188e-9,1.96188e-9,7.62767e-10,7.68947e-10
7,1.61221e-10,2.68519e-9,2.68519e-9,1.04398e-9,1.05244e-9
7,2.20659e-10,3.67517e-9,3.67517e-9,1.42888e-9,1.44045e-9
7,3.02012e-10,5.03013e-9,5.03013e-9,1.95568e-9,1.97152e-9
7,4.13358e-10,6.88463e-9,6.88463e-9,2.6767e-9,2.69838e-9
7,5.65755e-10,9.42286e-9,9.42286e-9,3.66355e-9,3.69322e-9
7,7.74337e-10,1.28969e-8,1.28969e-8,5.01422e-9,5.05484e-9
7,1.05982e-09,1.76517e-8,1.76517e-8,6.86287e-9,6.91845e-9
7,1.45055e-09,2.41595e-8,2.41595e-8,9.39307e-9,9.46914e-9
7,1.98534e-09,3.30667e-8,3.30667e-8,1.28561e-8,1.29602e-8
7,2.7173e-09,4.52577e-8,4.52577e-8,1.75959e-8,1.77384e-8
7,3.71911e-09,6.19433e-8,6.19433e-8,2.40831e-8,2.42782e-8
7,5.09028e-09,8.47805e-8,8.47805e-8,3.29621e-8,3.32291e-8
7,6.96696e-09,1.16037e-7,1.16037e-7,4.51146e-8,4.548e-8
7,9.53553e-09,1.58818e-7,1.58818e-7,6.17474e-8,6.22475e-8
7,1.30511e-08,2.17371e-7,2.17371e-7,8.45124e-8,8.51969e-8
7,1.78628e-08,2.97511e-7,2.97511e-7,1.1567e-7,1.16607e-7
7,2.44484e-08,4.07198e-7,4.07198e-7,1.58316e-7,1.59598e-7
7,3.3462e-08,5.57323e-7,5.57323e-7,2.16684e-7,2.18439e-7
7,4.57988e-08,7.62797e-7,7.62797e-7,2.96571e-7,2.98973e-7
7,6.26839e-08,1.04403e-6,1.04403e-6,4.0591e-7,4.09198e-7
7,8.57942e-08,1.42894e-6,1.42894e-6,5.55561e-7,5.60061e-7
7,1.17425e-07,1.95576e-6,1.95576e-6,7.60385e-7,7.66544e-7
7,1.60717e-07,2.6768e-6,2.6768e-6,1.04072e-6,1.04915e-6
7,2.1997e-07,3.66369e-6,3.66369e-6,1.42442e-6,1.43595e-6
7,3.01069e-07,5.01441e-6,5.01441e-6,1.94957e-6,1.96536e-6
7,4.12067e-07,6.86313e-6,6.86313e-6,2.66834e-6,2.68995e-6
7,5.63987e-07,9.39342e-6,9.39342e-6,3.6521e-6,3.68168e-6
7,7.71918e-07,1.28566e-5,1.28566e-5,4.99856e-6,5.03904e-6
7,1.05651e-06,1.75965e-5,1.75965e-5,6.84143e-6,6.89684e-6
7,1.44602e-06,2.4084e-5,2.4084e-5,9.36372e-6,9.43956e-6
7,1.97914e-06,3.29633e-5,3.29633e-5,1.28159e-5,1.29197e-5
7,2.70881e-06,4.51162e-5,4.51162e-5,1.75409e-5,1.7683e-5
7,3.70749e-06,6.17496e-5,6.17496e-5,2.40079e-5,2.42023e-5
7,5.07437e-06,8.45153e-5,8.45153e-5,3.28591e-5,3.31252e-5
7,6.94519e-06,0.000115674,0.000115674,4.49735e-5,4.53378e-5
7,9.50575e-06,0.000158321,0.000158321,6.15543e-5,6.20528e-5
7,1.30103e-05,0.00021669,0.00021669,8.4248e-5,8.49303e-5
7,1.7807e-05,0.000296578,0.000296578,0.000115308,0.000116242
7,2.4372e-05,0.000405918,0.000405918,0.00015782,0.000159098
7,3.33575e-05,0.000555567,0.000555567,0.000216004,0.000217753
7,4.56558e-05,0.000760386,0.000760386,0.000295639,0.000298033
7,6.24881e-05,0.00104071,0.00104071,0.000404633,0.00040791
7,8.55262e-05,0.00142437,0.00142437,0.000553808,0.000558293
7,0.000117058,0.00194946,0.00194946,0.000757977,0.000764115
7,0.000160215,0.0026681,0.0026681,0.00103741,0.00104581
7,0.000219283,0.00365159,0.00365159,0.00141985,0.00143135
7,0.000300128,0.00499753,0.00499753,0.00194326,0.001959
7,0.000410779,0.00683941,0.00683941,0.0026596,0.00268113
7,0.000562225,0.00935982,0.00935982,0.00363993,0.0036694
7,0.000769507,0.0128084,0.0128084,0.00498151,0.00502184
7,0.00105321,0.0175266,0.0175266,0.00681737,0.00687255
7,0.0014415,0.0239808,0.0239808,0.00932944,0.00940493
7,0.00197296,0.0328079,0.0328079,0.0127665,0.0128697
7,0.00270035,0.0448771,0.0448771,0.0174685,0.0176097
7,0.00369591,0.0613728,0.0613728,0.0238998,0.024093
7,0.00505852,0.0839071,0.0839071,0.0326945,0.0329585
7,0.0069235,0.114669,0.114669,0.0447171,0.0450778
7,0.00947605,0.156621,0.156621,0.061145,0.0616374
7,0.0129697,0.21376,0.21376,0.0835787,0.0842502
7,0.0177513,0.291441,0.291441,0.114188,0.115103
7,0.0242959,0.396788,0.396788,0.155905,0.157149
7,0.0332533,0.539172,0.539172,0.212671,0.214358
7,0.0455131,0.73072,0.73072,0.28975,0.292031
7,0.0622929,0.986768,0.986768,0.3941,0.39717
7,0.085259,1.32606,1.32606,0.534803,0.538908
7,0.116692,1.77027,1.77027,0.723469,0.728911
7,0.159714,2.34233,2.34233,0.974522,0.981649
7,0.19376,2.76719,2.76719,1.16746,1.17581
7,0.218598,3.06243,3.06243,1.30509,1.31427
7,0.25,3.41871,3.41871,1.47539,1.48555
7,0.299191,3.9407,3.9407,1.73406,1.74559
7,0.38752,4.77653,4.77653,2.17458,2.18816
7,0.409496,4.96582,4.96582,2.27957,2.29357
7,0.5,5.6747,5.6747,2.69339,2.70885
7,0.560469,6.09031,6.09031,2.95388,2.97005
7,0.58128,6.22351,6.22351,3.04068,3.05704
7,0.767103,7.21793,7.21793,3.75463,3.77188
7,0.77504,7.25341,7.25341,3.78279,3.80005
7,0.9688,7.97416,7.97416,4.41593,4.43265
7,1.02,8.12361,8.12361,4.56674,4.58312
7,1.04992,8.20407,8.20407,4.65187,4.66802
7,1.16256,8.46594,8.46594,4.95335,4.96846
7,1.35632,8.78832,8.78832,5.40672,5.41946
7,1.437,8.88354,8.88354,5.57321,5.5848
7,1.55008,8.98555,8.98555,5.78635,5.7962
7,1.74384,9.09051,9.09051,6.1013,6.10796
7,1.9376,9.12761,9.12761,6.35959,6.36287
7,1.9668,9.12851,9.12851,6.39404,6.39681
7,2.02,9.12744,9.12744,6.45401,6.45585
7,2.13136,9.11497,9.11497,6.56826,6.56813
7,2.32512,9.06606,9.06606,6.73353,6.73004
7,2.51888,8.99087,8.99087,6.86087,6.85415
7,2.69191,8.90759,8.90759,6.94648,6.93702
7,2.71264,8.8968,8.8968,6.95512,6.94534
7,2.9064,8.78936,8.78936,7.02051,7.00789
7,3.10016,8.67261,8.67261,7.06081,7.04557
7,3.29392,8.54958,8.54958,7.07929,7.0617
7,3.48,8.42758,8.42758,7.07921,7.05961
7,3.48768,8.42249,8.42249,7.07887,7.05918
7,3.68144,8.29298,8.29298,7.0621,7.04057
7,3.68437,8.29102,8.29102,7.06173,7.04018
7,3.8752,8.16228,8.16228,7.03121,7.00811
7,4.06896,8.03128,8.03128,6.9882,6.96377
7,4.26272,7.90062,7.90062,6.9348,6.90928
7,4.45648,7.77078,7.77078,6.87253,6.84614
7,4.65024,7.64211,7.64211,6.80274,6.7757
7,4.844,7.51485,7.51485,6.7266,6.69911
7,5,7.41354,7.41354,6.66139,6.63367
7,5.03776,7.38918,7.38918,6.64515,6.61738
7,5.04272,7.38598,7.38598,6.643,6.61523
7,5.23152,7.26521,7.26521,6.55929,6.53143
7,5.42528,7.14302,7.14302,6.46981,6.44201
7,5.61904,7.02267,7.02267,6.37742,6.34981
7,5.8128,6.90419,6.90419,6.28272,6.25543
7,6.00656,6.78759,6.78759,6.18625,6.15939
7,6.20032,6.67286,6.67286,6.08846,6.06213
7,6.39408,6.56001,6.56001,5.98975,5.96405
7,6.58784,6.44902,6.44902,5.89049,5.86549
7,6.7816,6.33986,6.33986,5.79098,5.76675
7,6.90187,6.27303,6.27303,5.7292,5.70548
7,6.97536,6.23253,6.23253,5.69148,5.66807
7,6.98,6.22998,6.22998,5.6891,5.66571
7,7.16912,6.12699,6.12699,5.59222,5.56969
7,7.36288,6.02323,6.02323,5.49339,5.47178
7,7.55664,5.92121,5.92121,5.39518,5.37452
7,7.7504,5.82091,5.82091,5.29772,5.27803
7,7.94416,5.72231,5.72231,5.20114,5.18245
7,8.13792,5.62537,5.62537,5.10554,5.08786
7,8.33168,5.53007,5.53007,5.01101,4.99436
7,8.52544,5.43638,5.43638,4.91763,4.902
7,8.7192,5.34428,5.34428,4.82546,4.81086
7,8.91296,5.25373,5.25373,4.73455,4.72097
7,9,5.21356,5.21356,4.69413,4.68101
7,9.10672,5.16472,5.16472,4.64494,4.63238
7,9.30048,5.07722,5.07722,4.55666,4.54511
7,9.44645,5.01227,5.01227,4.49104,4.48025
7,9.49424,4.99119,4.99119,4.46973,4.45919
7,9.688,4.90663,4.90663,4.38418,4.37462
7,9.88176,4.8235,4.8235,4.30002,4.29143
7,10.0755,4.74177,4.74177,4.21725,4.20962
7,10.2693,4.66143,4.66143,4.13588,4.12919
7,10.463,4.58245,4.58245,4.05592,4.05014
7,10.6568,4.50481,4.50481,3.97734,3.97246
7,10.8506,4.42849,4.42849,3.90016,3.89615
7,11.0443,4.35345,4.35345,3.82435,3.8212
7,11.2381,4.27969,4.27969,3.74992,3.7476
